ID,ID_Sesion,ID_Conexión_unico,Usuario,IP_NAS_AP,Tipo__conexión,Inicio_de_Conexión_Dia,Inicio_de_Conexión_Hora,FIN_de_Conexión_Dia,FIN_de_Conexión_Hora,Session_Time,Input_Octects,Output_Octects,MAC_AP,MAC_Cliente,Razon_de_Terminación_de_Sesión,,
664826,00000019-00000218,c61d313cc295dd31,invitado-deca,192.168.247.18,Wireless-802.11,2019-04-03,10:30:20,2020-02-11,12:56:42,4,0,0,04-18-D6-C2-0A-F7:HCDD,B4-BF-F6-DD-78-C3,User-Request,,
664598,00000019-0000059E,7091a7ef7330b1d4,xaeedu,192.168.247.14,Wireless-802.11,2019-04-03,09:52:47,2019-04-03,09:58:02,315,55153,62385,04-18-D6-22-94-E7:HCDD,A4-B8-05-86-86-73,User-Request,,
954111,5D1C95C8-000000AB,7af2d5d58d2b7c4f,rgosurirno,192.168.247.12,Wireless-802.11,2019-12-30,09:16:17,2019-12-30,09:28:30,733,1244158,20085029,DC-9F-DB-12-F4-75:HCDD,B8-7B-C5-8C-80-DD,,,
634305,00000019-00000005,fe83d7913319fd24,invitado-deca,192.168.247.22,Wireless-802.11,2019-03-06,20:17:16,2020-07-14,09:35:12,229,0,0,04-18-D6-C1-0B-08:HCDD,DC-BF-E9-1A-B5-D0,User-Request,,
641259,00000019-00000227,2ec41737feb5b031,ccegov-du,192.168.247.14,Wireless-802.11,2019-03-13,09:26:16,2019-05-14,14:54:29,2,5552,3596,04-18-D6-22-94-E7:HCDD,48-C7-96-EE-75-1C,User-Request,,
599434,5AA01854-000013E8,8eb1b526ddca047a,invitado-deca,192.168.247.24,Wireless-802.11,2019-02-05,10:49:39,2019-02-05,10:50:09,30,3869,2117,DC-9F-DB-12-F4-A9:HCDD,30-4B-07-8A-55-EA,User-Request,,
625164,5AA0184E-0000024E,5b3c9aadea2d23bf,enaqir.zenllena,192.168.247.12,Wireless-802.11,2019-02-26,08:14:04,2019-02-26,12:28:59,15295,16580773,123358360,DC-9F-DB-12-F4-75:HCDD,BC-E6-3F-C3-17-23,User-Request,,
643282,5AA01854-00001369,082195684e83cdf1,invitado-deca,192.168.247.24,Wireless-802.11,2019-03-14,09:26:10,2019-03-14,09:29:00,170,15558,12630,DC-9F-DB-12-F4-A9:HCDD,DC-BF-E9-BD-57-17,User-Request,,
655334,5AA0184E-00003143,2c8349d9face0dcf,urez,192.168.247.12,Wireless-802.11,2019-03-25,12:35:48,2019-03-25,12:52:53,1025,4016712,83611524,DC-9F-DB-12-F4-75:HCDD,D0-77-14-7B-9E-CC,User-Request,,
626132,00000019-00000091,62914c46e45d25bd,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-26,11:38:44,2020-02-03,12:45:17,330,14026,15938,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
599545,5AA01854-00001437,bdd3ccfd752f3f7c,invitado-deca,192.168.247.24,Wireless-802.11,2019-02-05,11:15:50,2019-02-05,11:15:56,5,56,50,DC-9F-DB-12-F4-A9:HCDD,30-4B-07-8A-55-EA,User-Request,,
629240,00000019-00000118,c4daf2d7ca77716b,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-28,08:23:03,2020-02-05,13:52:27,193,0,0,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
726686,5C9CAF64-000008A4,b6ff3478efda0f26,xabluce.ciero,192.168.247.24,Wireless-802.11,2019-05-29,12:09:04,2019-05-29,13:03:31,3266,568337,22897965,DC-9F-DB-12-F4-A9:HCDD,94-B1-0A-D2-EB-8A,User-Request,,
681413,00000019-00000128,fe90627f1239c581,invitado-deca,192.168.247.21,Wireless-802.11,2019-04-17,10:49:26,2020-09-02,12:48:26,393,15269,8470,04-18-D6-C2-09-FC:HCDD,D0-77-14-E7-5C-F0,User-Request,,
623885,00000019-00000001,b0a2609f9c4dd3f8,rezulcela.fernantena,192.168.247.21,Wireless-802.11,2019-02-25,10:35:56,2019-02-25,10:39:18,202,0,0,04-18-D6-C1-09-FC:HCDD,68-C4-4D-90-E7-44,User-Request,,
1047936,00000019-00000013,5917b54db4db9aac,invitado-deca,192.168.247.22,Wireless-802.11,2020-07-14,12:15:22,2020-07-14,13:06:58,3095,247554,1462170,04-18-D6-C2-0B-08:HCDD,C0-DC-DA-A9-79-B9,User-Request,,
633586,00000019-00000019,bb8147ed19746526,jrezolrnadu,192.168.247.21,Wireless-802.11,2019-03-06,12:26:15,2019-03-06,12:27:02,47,0,0,04-18-D6-C2-09-FC:HCDD,44-C3-46-F8-45-5A,User-Request,,
625521,00000019-00000068,d8c4f290844eb92c,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-26,10:02:32,2020-02-03,08:22:40,89,0,0,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
625537,00000019-0000006B,099f443cc4d46e66,xaeedu,192.168.247.14,Wireless-802.11,2019-02-26,10:06:05,2019-02-26,10:11:27,323,0,0,04-18-D6-22-94-E7:HCDD,64-BC-0C-36-B8-C3,,,
629880,00000019-000000EA,3cde0415a8c9f717,invitado-deca,192.168.247.19,Wireless-802.11,2019-02-28,11:52:19,2020-10-28,12:35:16,62,10435,11054,04-18-D6-22-8D-DF:HCDD,D0-77-14-E7-5C-F0,User-Request,,
796679,00000019-00000079,062d558d1a3036d6,invitado-deca,192.168.247.13,Wireless-802.11,2019-08-14,13:26:50,2020-12-23,09:25:11,292,896,334,04-18-D6-22-38-E1:HCDD,B4-74-43-08-96-F5,User-Request,,
610301,5A87BF18-000003CB,47f1515bc905845b,rrezansiul,192.168.247.15,Wireless-802.11,2019-02-13,13:15:48,2019-02-13,13:18:34,166,84035,211411,04-18-D6-22-8E-6D:HCDD,DC-CF-96-B2-81-0E,User-Request,,
667507,00000019-000001A1,ee861bb6f6c39eb2,invitado-deca,192.168.247.18,Wireless-802.11,2019-04-04,13:42:33,2020-02-07,11:20:25,47,358710,2434545,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
601793,00000019-00000052,9d9274d97a0845e0,invitado-deca,192.168.247.19,Wireless-802.11,2019-02-06,12:11:02,2020-10-15,22:58:25,95,260672,1619308,04-18-D6-21-8D-DF:HCDD,3C-2E-FF-A7-E9-80,User-Request,,
637143,00000019-00000225,31592f9d85cb5767,invitado-deca,192.168.247.18,Wireless-802.11,2019-03-10,07:14:06,2019-10-24,12:11:16,4244,3623998,41339157,04-18-D6-C2-0A-F7:HCDD,AC-0D-1B-C2-EE-98,User-Request,,
600101,5AA01854-00001560,9b60c4f84f577391,invitado-deca,192.168.247.24,Wireless-802.11,2019-02-05,13:33:14,2019-03-21,11:49:21,85,19929,16979,DC-9F-DB-12-F4-A9:HCDD,1C-56-FE-FF-5A-5B,User-Request,,
634273,00000019-000000D0,108d499a12f9ecd7,invitado-deca,192.168.247.18,Wireless-802.11,2019-03-06,19:31:18,2020-02-04,10:35:48,403,0,0,04-18-D6-C2-0A-F7:HCDD,AC-5A-14-FF-6E-48,User-Request,,
769935,00000019-000000A9,e74220a2b12fbfec,invitado-deca,192.168.247.18,Wireless-802.11,2019-07-22,12:11:28,2020-02-03,14:07:47,151,0,0,04-18-D6-C2-0A-F7:HCDD,A8-51-5B-68-5D-F6,User-Request,,
662329,5AA01854-00000776,68658d7cfb7dbad2,invitado-deca,192.168.247.24,Wireless-802.11,2019-03-29,15:37:28,2019-03-29,15:41:39,250,16083,36668,DC-9F-DB-12-F4-A9:HCDD,0C-CB-85-33-03-3B,User-Request,,
769868,00000019-00000096,7b3ccee46e7fe7b6,invitado-deca,192.168.247.18,Wireless-802.11,2019-07-22,11:55:49,2020-02-03,12:50:02,491,10775,3711,04-18-D6-C2-0A-F7:HCDD,A8-51-5B-68-5D-F6,User-Request,,
777086,00000019-000003FE,035b573765c2ffac,xbenrtenadu,192.168.247.18,Wireless-802.11,2019-07-30,09:56:55,2019-07-30,14:10:36,15220,28935508,336405578,04-18-D6-C2-0A-F7:HCDD,74-2F-68-F1-C0-E7,User-Request,,
650722,00000019-00000048,350856a6d381cbe0,invitado-deca,192.168.247.21,Wireless-802.11,2019-03-20,11:23:35,2020-07-24,11:50:51,21,5702,284,04-18-D6-C2-09-FC:HCDD,FC-42-03-C5-F4-E6,User-Request,,
634637,00000019-000000F7,74f8946535ebd312,invitado-deca,192.168.247.18,Wireless-802.11,2019-03-07,09:48:45,2020-02-05,09:45:30,1895,201039,304355,04-18-D6-C2-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
596719,00000019-00000009,5fe38251ca899932,invitado-deca,192.168.247.20,Wireless-802.11,2019-02-01,14:39:20,2020-07-21,10:59:44,10,0,0,04-18-D6-82-C5-46:HCDD,B4-BF-F6-DD-78-C3,User-Request,,
602285,5AA0184E-000008B1,bf87ec80e9664b48,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-06,14:16:01,2019-04-01,11:50:09,11404,7483163,30532274,DC-9F-DB-12-F3-EA:HCDD,D4-63-C6-C5-F0-8A,User-Request,,
600336,00000019-00000038,994c016977686812,invitado-deca,192.168.247.22,Wireless-802.11,2019-02-05,18:06:00,2020-07-16,10:19:08,3,35748,336921,04-18-D6-C2-0B-08:HCDD,88-B4-A6-BC-00-6C,User-Request,,
635313,00000019-000000B4,c57090ca2febc3f3,invitado-deca,192.168.247.18,Wireless-802.11,2019-03-07,13:26:21,2020-02-03,16:02:32,286,1086,334,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
602752,00000019-0000012E,a6765c2d2fe5a07f,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-07,08:02:38,2020-02-05,19:53:12,360,4294967296,4294967296,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,,,
612079,00000019-00000506,5ef04fa8a1d0181d,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-15,07:50:07,2020-03-03,14:18:27,155,0,0,04-18-D6-C2-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
716706,00000019-000002F1,ab9b82757228a068,invitado-deca,192.168.247.18,Wireless-802.11,2019-05-21,10:07:04,2020-02-17,12:00:28,856,348902,3358192,04-18-D6-C1-0A-F7:HCDD,58-D9-C3-C2-29-97,User-Request,,
674231,00000019-00000315,38f5c4a87b55dde9,invitado-deca,192.168.247.18,Wireless-802.11,2019-04-11,07:36:26,2020-02-17,18:09:41,296,0,0,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
633845,5AA0184E-000002FC,9becae2bcad3b4da,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-06,13:25:59,2019-03-13,16:39:50,1189,47661,139876,DC-9F-DB-12-F3-EA:HCDD,B4-74-43-08-96-F5,User-Request,,
795201,00000019-00000032,988fe131acf722ae,invitado-deca,192.168.247.19,Wireless-802.11,2019-08-14,08:09:33,2020-10-15,21:31:22,60,70195,199654,04-18-D6-22-8D-DF:HCDD,A8-51-5B-68-5D-F6,User-Request,,
735110,5C9CAF64-00001620,e3c4d1638053732d,jrezolrnadu,192.168.247.24,Wireless-802.11,2019-06-05,11:57:28,2019-06-05,12:46:13,2924,956611,15433343,DC-9F-DB-12-F4-A9:HCDD,90-60-F1-00-90-0D,User-Request,,
675736,00000019-00000174,d2bbcc8b37cd6f0b,invitado-deca,192.168.247.19,Wireless-802.11,2019-04-12,08:39:38,2019-08-27,12:00:26,5,6700,562,04-18-D6-22-8D-DF:HCDD,B4-BF-F6-DD-78-C3,User-Request,,
681489,00000019-00000026,c817c998222b55bb,invitado-deca,192.168.247.21,Wireless-802.11,2019-04-17,11:07:23,2020-07-14,14:36:29,41,9905,13571,04-18-D6-C1-09-FC:HCDD,D0-77-14-E7-5C-F0,User-Request,,
599072,00000019-00000028,9b02fd4b4249a8ff,invitado-deca,192.168.247.22,Wireless-802.11,2019-02-05,09:22:45,2020-07-16,09:07:35,0,2838,2540,04-18-D6-C2-0B-08:HCDD,D0-77-14-E7-5C-F0,User-Request,,
634091,00000019-00000011,78db6765207e2d53,invitado-deca,192.168.247.20,Wireless-802.11,2019-03-06,15:23:19,2020-07-29,08:55:53,9,0,0,04-18-D6-82-C5-46:HCDD,D4-63-C6-7A-FB-82,User-Request,,
634094,00000019-00000012,8d04e9fd88185bdc,invitado-deca,192.168.247.20,Wireless-802.11,2019-03-06,15:24:46,2020-07-29,10:15:16,298,32962,4484,04-18-D6-82-C5-46:HCDD,D4-63-C6-7A-FB-82,User-Request,,
724066,00000019-00000446,2af1d9462f03583d,ecarezxosdu,192.168.247.14,Wireless-802.11,2019-05-28,09:29:25,2019-05-28,10:27:46,3501,1532842,9619142,04-18-D6-22-94-E7:HCDD,3C-A0-67-29-63-71,User-Request,,
724086,00000019-0000002F,38899b3f3e21fb8f,invitado-deca,192.168.247.21,Wireless-802.11,2019-05-28,09:33:40,2020-07-21,10:20:47,765,194141,208130,04-18-D6-C2-09-FC:HCDD,A8-51-5B-68-5D-F6,User-Request,,
694702,00000019-00000031,d5b54ba794ed4919,invitado-deca,192.168.247.21,Wireless-802.11,2019-04-30,18:44:11,2020-07-14,16:27:35,92,141360,1566891,04-18-D6-C2-09-FC:HCDD,88-B4-A6-BC-00-6C,User-Request,,
617312,00000019-000006A4,1b1431e244ad6b4c,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-20,07:47:10,2020-03-10,13:56:37,0,0,0,04-18-D6-C2-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
599474,00000019-0000001C,6d60f63bae842ff4,oxulrsrdu,192.168.247.19,Wireless-802.11,2019-02-05,10:58:26,2019-07-22,11:39:14,301,207930,308389,04-18-D6-21-8D-DF:HCDD,70-14-A6-A4-41-C0,User-Request,,
726196,5C9CAF64-0000083D,31dcc5637e6f4ea7,invitado-deca,192.168.247.24,Wireless-802.11,2019-05-29,10:31:27,2019-07-22,09:55:23,181,4961,5211,DC-9F-DB-12-F4-A9:HCDD,48-C7-96-31-BA-ED,User-Request,,
724640,5C9CAF5E-00002D9A,3f65ef8f3215fa71,invitado-deca,192.168.247.12,Wireless-802.11,2019-05-28,11:16:47,2019-05-28,11:16:56,9,16881,32426,DC-9F-DB-12-F4-75:HCDD,5C-AF-06-0F-FF-68,User-Request,,
677315,00000019-000003C9,564eb5c5efa9235f,invitado-deca,192.168.247.18,Wireless-802.11,2019-04-15,09:08:26,2020-02-21,17:46:42,103,0,0,04-18-D6-C1-0A-F7:HCDD,58-D9-C3-C2-29-97,User-Request,,
619534,00000019-000003F6,a8c51701c357abbc,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-21,07:45:34,2020-02-26,13:54:39,360,4294967296,4294967296,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,,,
608891,00000019-00000218,c61d313cc295dd31,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-13,07:26:45,2020-02-11,12:56:42,4,0,0,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
644598,5AA0184E-0000015A,5e5af63d4e13549b,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-14,17:28:22,2019-03-14,19:28:28,7206,2732937,65372858,DC-9F-DB-12-F3-EA:HCDD,90-5F-2E-17-5F-AA,User-Request,,
713332,00000019-00000475,ef6dc8638104c3c0,invitado-deca,192.168.247.18,Wireless-802.11,2019-05-17,08:19:58,2020-02-28,14:01:44,8,0,0,04-18-D6-C2-0A-F7:HCDD,A8-51-5B-68-5D-F6,,,
603785,5AA0184E-000001B7,42db3b58b1bf8155,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-07,17:33:06,2019-03-19,13:45:53,264,4614,5334,DC-9F-DB-12-F3-EA:HCDD,DC-BF-E9-1A-B5-D0,,,
633278,5AA0184E-00000252,43befd86a6efc03e,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-06,11:34:04,2019-03-20,09:54:57,0,0,0,DC-9F-DB-12-F3-EA:HCDD,A4-84-31-2E-32-23,User-Request,,
622848,5AA01854-000049A8,23f3155e7c33611e,invitado-deca,192.168.247.24,Wireless-802.11,2019-02-22,13:35:32,2019-02-22,13:37:41,129,1168410,28948236,DC-9F-DB-12-F4-A9:HCDD,B4-BF-F6-DD-78-C3,User-Request,,
616560,00000019-000001F0,219ff541c7caa4e3,invitado-deca,192.168.247.21,Wireless-802.11,2019-02-19,12:48:30,2020-08-14,00:32:08,7200,104521,182502,04-18-D6-C2-09-FC:HCDD,FC-42-03-C5-F4-E6,Session-Timeout,,
599796,00000019-00000029,f4ae00dee129c469,invitado-deca,192.168.247.20,Wireless-802.11,2019-02-05,12:04:04,2020-08-19,17:00:04,6,0,0,04-18-D6-82-C5-46:HCDD,B4-BF-F6-DD-78-C3,User-Request,,
792084,00000019-00000007,a24df4e8034235f6,ccegov-du,192.168.247.14,Wireless-802.11,2019-08-12,08:06:16,2019-08-12,08:17:11,655,36228,386750,04-18-D6-22-94-E7:HCDD,48-C7-96-EE-75-1C,User-Request,,
1049253,00000019-0000002A,828cf07bff73116b,invitado-deca,192.168.247.21,Wireless-802.11,2020-07-20,12:41:20,2020-07-20,12:41:21,1,0,0,04-18-D6-C2-09-FC:HCDD,C0-DC-DA-A9-79-B9,User-Request,,
594991,5AA0184E-000009AF,815ece540c68cabe,invitado-deca,192.168.247.12,Wireless-802.11,2019-01-21,19:11:17,2019-01-21,21:01:39,6621,30183469,1161585263,DC-9F-DB-12-F4-75:HCDD,AC-5F-3E-53-6B-56,User-Request,,
792378,5C9CAF64-000001A8,229dc6392b280ef3,hcadardu,192.168.247.24,Wireless-802.11,2019-08-12,09:48:08,2019-08-12,09:51:49,220,41267,45372,DC-9F-DB-12-F4-A9:HCDD,D4-C9-4B-F1-18-2D,User-Request,,
632659,00000019-00000001,094ca7aa7fb00bc1,xaeedu,192.168.247.14,Wireless-802.11,2019-03-06,09:49:43,2019-11-25,12:12:16,16,59629,393688,04-18-D6-21-94-E7:HCDD,D4-C9-4B-F1-18-2D,User-Request,,
795929,00000019-000000FC,96e2b2bc5add76c8,ecarezxosdu,192.168.247.14,Wireless-802.11,2019-08-14,10:56:07,2019-08-14,11:04:00,473,92451,127646,04-18-D6-22-94-E7:HCDD,F0-D7-AA-18-1D-08,User-Request,,
624733,00000019-00000034,04310228f193c54e,invitado-deca,192.168.247.13,Wireless-802.11,2019-02-25,14:11:30,2020-12-21,19:36:48,171,0,0,04-18-D6-22-38-E1:HCDD,54-F2-01-0C-89-BA,,,
594990,5AA0184E-000009AD,82e9ef7ac7f03c4d,invitado-deca,192.168.247.12,Wireless-802.11,2019-01-21,18:29:49,2019-02-15,12:01:21,92,186936,2037842,DC-9F-DB-12-F4-75:HCDD,AC-5F-3E-53-6B-56,,,
612794,00000019-00000300,33aaf1653231df99,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-15,13:20:52,2020-02-17,14:25:43,364,2785,1050,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
603101,5AA0184E-00000093,0518d347e4d42373,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-07,10:38:29,2019-03-01,11:53:10,2382,1492437,2980997,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
644191,5AA0184E-000000FA,857c89216ad93003,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-14,12:55:41,2019-03-21,15:43:50,3916,4357685,47616967,DC-9F-DB-12-F3-EA:HCDD,F4-F5-24-30-17-82,User-Request,,
613204,00000019-00000207,bac98be36996cc91,invitado-deca,192.168.247.19,Wireless-802.11,2019-02-16,21:12:01,2019-10-22,15:45:41,290,1174,1723,04-18-D6-22-8D-DF:HCDD,AC-0D-1B-C2-EE-98,User-Request,,
644419,5AA0184E-00000131,70cee3912c9d1759,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-14,14:35:42,2019-03-14,15:07:34,1912,361154,5346085,DC-9F-DB-12-F3-EA:HCDD,90-5F-2E-17-5F-AA,,,
675728,00000019-0000057C,edd56f5caa9ecc87,invitado-deca,192.168.247.18,Wireless-802.11,2019-04-12,08:37:46,2020-03-05,10:46:06,341,12610,20216,04-18-D6-C2-0A-F7:HCDD,B4-BF-F6-DD-78-C3,User-Request,,
603882,5AA0184E-000001CD,93141a3a66a0aa72,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-07,19:57:34,2019-03-22,12:23:03,292,348122,512557,DC-9F-DB-12-F3-EA:HCDD,DC-BF-E9-1A-B5-D0,User-Request,,
595478,5AA0184E-000001FA,85b9e8092a263029,invitado-deca,192.168.247.11,Wireless-802.11,2019-01-28,07:26:43,2019-03-19,19:22:09,2361,96595,80924,DC-9F-DB-12-F3-EA:HCDD,DC-74-A8-E2-4A-74,User-Request,,
783292,5C9CAF5F-0000342A,8d4de4d496557e43,invitado-deca,192.168.247.12,Wireless-802.11,2019-08-02,19:17:26,2019-08-02,19:27:33,606,370467,3793484,DC-9F-DB-12-F4-75:HCDD,5C-AF-06-0F-FF-68,User-Request,,
608196,5AA0184E-00000270,5decdbf2e89ce539,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-12,13:18:32,2019-03-15,17:56:34,1335,3265776,74508559,DC-9F-DB-12-F3-EA:HCDD,54-F2-01-0C-89-BA,User-Request,,
782088,5C9CAF5E-00000008,008e084ae7f5ccd2,invitado-deca,192.168.247.11,Wireless-802.11,2019-08-02,07:57:47,2020-02-10,07:52:52,510,1747665,16169204,DC-9F-DB-12-F3-EA:HCDD,DC-74-A8-E2-4A-74,User-Request,,
676526,5CA22F46-00001BE7,158d3661ab12d331,invitado-deca,192.168.247.24,Wireless-802.11,2019-04-12,12:32:59,2019-04-12,12:33:48,48,5920,4786,DC-9F-DB-12-F4-A9:HCDD,58-D9-C3-C2-29-97,User-Request,,
716087,00000019-000005C7,b7b3e8063dc8a6d2,invitado-deca,192.168.247.18,Wireless-802.11,2019-05-20,14:29:33,2020-03-06,10:46:19,19,0,0,04-18-D6-C2-0A-F7:HCDD,A8-51-5B-68-5D-F6,User-Request,,
676760,00000019-000005DA,11731e7c9faad5d1,invitado-deca,192.168.247.18,Wireless-802.11,2019-04-12,13:38:04,2020-03-06,13:52:22,11,0,0,04-18-D6-C2-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
689370,00000019-000005E2,a8d4174fa22d9904,invitado-deca,192.168.247.18,Wireless-802.11,2019-04-25,11:48:53,2020-03-06,13:57:03,11,0,0,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
615244,5AA01854-00003C2D,aa0cd0c15f8cf433,invitado-deca,192.168.247.24,Wireless-802.11,2019-02-18,20:17:26,2019-02-18,20:20:07,160,22520,32210,DC-9F-DB-12-F4-A9:HCDD,A4-70-D6-DD-83-95,User-Request,,
739484,00000019-0000012F,f40392149ba3d848,invitado-deca,192.168.247.21,Wireless-802.11,2019-06-10,12:45:22,2020-09-02,13:50:32,26,0,0,04-18-D6-C2-09-FC:HCDD,48-C7-96-31-BA-ED,User-Request,,
796068,00000019-000000FB,e2deb7491172a5f6,rrezansiul,192.168.247.15,Wireless-802.11,2019-08-14,11:17:46,2019-08-14,11:17:56,10,0,0,04-18-D6-22-8E-6D:HCDD,DC-CF-96-B2-81-0E,User-Request,,
604837,00000019-00000062,31bd743ea0c84bd6,invitado-deca,192.168.247.13,Wireless-802.11,2019-02-08,16:09:33,2020-11-18,09:53:06,287,4526,2281,04-18-D6-22-38-E1:HCDD,54-F2-01-0C-89-BA,User-Request,,
610836,0004DB2B-00000175,33dc5e6681037445,xaeedu,192.168.247.16,Wireless-802.11,2019-02-14,08:17:06,2019-02-14,09:36:54,4788,0,0,04-18-D6-22-9B-4C:HCDD,64-BC-0C-36-B8-C3,,,
651151,5AA0184E-000003B8,8fb51791474810d7,invitado-deca,192.168.247.11,Wireless-802.11,2019-03-20,12:24:23,2019-03-20,12:26:17,113,8698,7937,DC-9F-DB-12-F3-EA:HCDD,A0-4C-5B-E0-10-6A,,,
820467,5C9CAF5F-00008338,a1f5b6740e9297cb,invitado-deca,192.168.247.12,Wireless-802.11,2019-09-05,14:10:48,2019-09-05,14:13:06,138,436603,13439438,DC-9F-DB-12-F4-75:HCDD,5C-AF-06-10-83-0A,User-Request,,
636614,00000019-0000021E,ad8371281cfe2258,xaeedu,192.168.247.16,Wireless-802.11,2019-03-08,13:04:14,2019-05-10,09:06:28,5,16982,26805,04-18-D6-21-9B-4C:HCDD,C0-CC-F8-28-D5-7A,User-Request,,
636896,00000019-0000009A,91a96a948b55616a,invitado-deca,192.168.247.13,Wireless-802.11,2019-03-08,16:00:28,2020-12-22,12:07:56,294,72535,285263,04-18-D6-22-38-E1:HCDD,D4-63-C6-C5-F0-8A,User-Request,,
610043,5AA0184E-00000478,1c92eb72d1488d23,anarez.ant-,192.168.247.11,Wireless-802.11,2019-02-13,12:09:32,2019-02-13,12:27:40,1087,150195,379158,DC-9F-DB-12-F3-EA:HCDD,B4-F1-DA-A1-1D-CC,User-Request,,
604768,00000019-00000060,f3976dfea9b48d52,invitado-deca,192.168.247.13,Wireless-802.11,2019-02-08,14:25:39,2020-12-22,09:30:09,206,0,0,04-18-D6-22-38-E1:HCDD,FC-42-03-A6-44-C4,,,
604868,5AA0184E-00000402,740a845ea606525d,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-08,16:56:09,2019-03-26,15:00:09,4300,5344884,57325897,DC-9F-DB-12-F3-EA:HCDD,54-F2-01-0C-89-BA,,,
643600,5AA01854-000013BF,7ec932251c2631f7,anarez.ant-,192.168.247.24,Wireless-802.11,2019-03-14,10:38:52,2019-03-14,10:40:37,104,12036,106753,DC-9F-DB-12-F4-A9:HCDD,B4-F1-DA-A1-1D-CC,User-Request,,
608910,00000019-0000021D,a89aae054856eae0,invitado-deca,192.168.247.18,Wireless-802.11,2019-02-13,07:40:01,2019-10-24,10:14:31,4709,5296841,35648502,04-18-D6-C1-0A-F7:HCDD,30-4B-07-8A-55-EA,User-Request,,
657446,5AA01854-000026C1,290d0f25ee077efe,invitado-deca,192.168.247.24,Wireless-802.11,2019-03-26,18:03:36,2019-03-26,19:04:59,3682,1005546,1378530,DC-9F-DB-12-F4-A9:HCDD,AC-5A-14-FF-6E-48,User-Request,,
807942,00000019-0000016C,8568881a1e597fd4,invitado-deca,192.168.247.19,Wireless-802.11,2019-08-27,10:27:30,2019-10-01,11:28:17,3599,0,0,04-18-D6-22-8D-DF:HCDD,30-4B-07-8A-CF-DF,,,
611968,00000019-000001DF,d29e26b53396715a,invitado-deca,192.168.247.19,Wireless-802.11,2019-02-14,18:11:20,2019-09-02,10:27:24,834,0,0,04-18-D6-22-8D-DF:HCDD,AC-5A-14-FF-6E-48,,,
607900,5AA0184E-0000024C,e003e195ea099dc3,invitado-deca,192.168.247.11,Wireless-802.11,2019-02-12,12:09:33,2019-03-25,09:08:05,253,7294619,12110747,DC-9F-DB-12-F3-EA:HCDD,FC-42-03-A6-44-C4,User-Request,,
637843,5AA0184E-0000164E,48d6a88464b84e20,urez,192.168.247.12,Wireless-802.11,2019-03-11,10:52:57,2019-03-11,10:53:00,3,0,0,DC-9F-DB-12-F4-75:HCDD,D0-77-14-7B-9E-CC,User-Request,,
915853,00000019-0000023E,02847c82840ba1c6,invitado-deca,192.168.247.22,Wireless-802.11,2019-11-26,10:04:58,2020-09-22,14:01:07,91,0,0,04-18-D6-C1-0B-08:HCDD,90-63-3B-FD-84-33,User-Request,,
673844,5CA24A65-00000C55,e25300bbd0dee52c,rezleondu,192.168.247.12,Wireless-802.11,2019-04-10,13:29:55,2019-04-10,13:40:04,608,393328,1087590,DC-9F-DB-12-F4-75:HCDD,B8-C1-11-0B-77-9B,User-Request,,
